store,websites,sku,mpn,name,price,msrp,height,weight,width,color,categories,finish,image,depth,length,measurements,ebay_title,inside_dimensions,product_collection,extension,volts,btu,number_of_body_sprays,number_of_handles,handshower_included,ada_compliant,gallons_per_flush,bowl_depth,bowl_sizes,lever_placement,installation_type,mirror_included,magnifying,frame,mirror_height,number_of_shelves,number_of_holes,breaker,hp_pump,water_capacity,water_depth,drain_placement,number_of_jets,shape,bed_size,number_type,seat_height,seat_width,fabric_content_leather_grade,faucet_holes,faucet_included,basin_shape,sink_material,sink_color,shelf_included,number_of_basins,number_of_doors,number_of_drawers,number_of_sinks,sink_gauge,sink_type,blower_type,energy_star_compliant,max_cfm,mounting_type,timer,threshold,door_type,frame_type,glass_type,drain_included,sink_included,lead_compliant,spout_height,spout_reach,valve_type,bulb_type,shade_material,safety_rating,light_direction,number_of_lights,wattage,description_import,bullet_1,bullet_2,bullet_3,bullet_4,bullet_5,bullet_6,bullet_7,bullet_8,bullet_9,bullet_10,care_instructions,number_of_chairs_stools,assembly_required,manual,specs,base_material,top_material,vanity_top_included,vanity_base_width,warranty,warranty_link,care_link,material,style,ships_within,upc,url_key,meta_title,meta_description,description,short_description,status,visibility,tax_class_id,type,attribute_set,manufacturer,qty,_media_attribute_id,_media_image,thumbnail,small_image,_media_lable,_media_position,_media_is_disabled,options_container,is_in_stock,amconf_simple_price,has_options,color1,size,associated,config_attributes
admin,base,TOV-TOV-63805-Beige-FL,TOV-63805-Beige-FL,TOV Furniture Williamsburg Beige Linen Full Bed,559.2,1200,,127.87,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Beige-FL.jpg,,,,TOV Furniture TOV-63805-Beige-FL Williamsburg Beige Linen Full Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63805-Beige-FL Williamsburg Beige Linen Full Bed,TOV Furniture TOV-63805-Beige-FL Williamsburg Beige Linen Full Bed,TOV Furniture TOV-63805-Beige-FL Williamsburg Beige Linen Full Bed,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p><p>Full: 64.6&#39;&#39;W x 83.5&#39;&#39;D x 54&#39;&#39;H <br /> Full Headboad: 64.6&#39;&#39;W x 4&#39;&#39;D x 53.9&#39;&#39;H <br /> Full Rails: 76&#39;&#39;W x 3&#39;&#39;D x 9.8&#39;&#39;H <br /> Full Footboard: 60.62&#39;&#39;W x 3.15&#39;&#39;D x 11.8&#39;&#39;H <br /> Full Slats: 54&#34;W x 75&#34;H</p><p>Queen: 70.9&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> Queen Headboad: 70.9&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H <br /> Queen: Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H <br /> Queen: Footboard: 66.9&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p><p>King: 86.6&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> King Headboad: 86.6&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H<br /> King Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H<br /> King Footboard: 82.6&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p></p>",TOV Furniture TOV-63805-Beige-FL Williamsburg Beige Linen Full Bed,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63805-Beige-FL.jpg,/TOV-63805-Beige-FL.jpg,/TOV-63805-Beige-FL.jpg,TOV Furniture TOV-63805-Beige-FL Williamsburg Beige Linen Full Bed,1,0,Block after Info Column,1,,0,Beige,Full,,"color1,size"
admin,base,TOV-TOV-63102-LS-Beige,TOV-63102-LS-Beige,TOV Furniture Fairfield Beige Linen Loveseat,535.82,1249,,79.35,,,Furniture/Living Room Furniture/Sofas & Loveseats/Loveseats,,/TOV-63102-LS-Beige.jpg,,,52.4&#39;&#39;W x 33&#39;&#39;D x 42.5&#39;&#39;H,TOV Furniture TOV-63102-LS-Beige Fairfield Beige Linen Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63102-LS-Beige Fairfield Beige Linen Loveseat,TOV Furniture TOV-63102-LS-Beige Fairfield Beige Linen Loveseat,TOV Furniture TOV-63102-LS-Beige Fairfield Beige Linen Loveseat,"<p>A refined elegance with a hint of regal inspiration sets the Fairfield loveseat in a class of its own. The loveseats stately form is magnified against the fabric. Button tufting accents the back while silver nail head trim lines the scalloped armrests and backrest. Built on a birch wood frame with black legs and foam cushioning, and is available in grey or beige.</p><p>Seat Dimensions: 21&#34; D x 17&#34; H</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Stylish design</p><p>Button tufted back</p><p>Removable seat cushions</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assemble required, legs are located in a compartment under the seat</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-63102-LS-Beige Fairfield Beige Linen Loveseat,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63102-LS-Beige.jpg,/TOV-63102-LS-Beige.jpg,/TOV-63102-LS-Beige.jpg,TOV Furniture TOV-63102-LS-Beige Fairfield Beige Linen Loveseat,1,0,Block after Info Column,1,,0,Beige,,,color1
admin,base,TOV-TOV-63102-GREY,TOV-63102-GREY,TOV Furniture Fairfield Grey Linen Club Chair,382.87,850,,61.7,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-63102-GREY.jpg,,,32.6&#39;&#39;W x 32.6&#39;&#39;D x 42.5&#39;&#39;H,TOV Furniture TOV-63102-GREY Fairfield Grey Linen Club Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63102-GREY Fairfield Grey Linen Club Chair,TOV Furniture TOV-63102-GREY Fairfield Grey Linen Club Chair,TOV Furniture TOV-63102-GREY Fairfield Grey Linen Club Chair,"<p>A refined elegance with a hint of regal inspiration sets the Fairfield chair in a class of its own. The chair&#39;s stately form is magnified against the fabric. Button tufting accents the back while silver nail head trim lines the scalloped armrests and backrest. The chair is built on a birch wood frame with black legs and foam cushioning, and is available in grey or beige. The Fairfield Club Chair is ideal elegant lounging or much deserved relaxation.</p><p>Seat Dimensions: 20&#34; W x 21&#34; D x 17&#34; H</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Stylish design</p><p>Button tufted back</p><p>Removable seat cushion</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assemble required, legs are located in a compartment under the seat</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-63102-GREY Fairfield Grey Linen Club Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63102-GREY.jpg,/TOV-63102-GREY.jpg,/TOV-63102-GREY.jpg,TOV Furniture TOV-63102-GREY Fairfield Grey Linen Club Chair,1,0,Block after Info Column,1,,0,Grey,,,color1
admin,base,TOV-TOV-63102-LS-Grey,TOV-63102-LS-Grey,TOV Furniture Fairfield Grey Linen Loveseat,583.73,1249,,79.35,,,Furniture/Living Room Furniture/Sofas & Loveseats/Loveseats,,/TOV-63102-LS-Grey.jpg,,,52.4&#39;&#39;W x 33&#39;&#39;D x 42.5&#39;&#39;H,TOV Furniture TOV-63102-LS-Grey Fairfield Grey Linen Loveseat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63102-LS-Grey Fairfield Grey Linen Loveseat,TOV Furniture TOV-63102-LS-Grey Fairfield Grey Linen Loveseat,TOV Furniture TOV-63102-LS-Grey Fairfield Grey Linen Loveseat,"<p>A refined elegance with a hint of regal inspiration sets the Fairfield loveseat in a class of its own. The loveseats stately form is magnified against the fabric. Button tufting accents the back while silver nail head trim lines the scalloped armrests and backrest. Built on a birch wood frame with black legs and foam cushioning, and is available in grey or beige.</p><p>Seat Dimensions: 21&#34; D x 17&#34; H</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Stylish design</p><p>Button tufted back</p><p>Removable seat cushions</p><p>Black stained legs</p><p>Spot clean only</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assemble required, legs are located in a compartment under the seat</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-63102-LS-Grey Fairfield Grey Linen Loveseat,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63102-LS-Grey.jpg,/TOV-63102-LS-Grey.jpg,/TOV-63102-LS-Grey.jpg,TOV Furniture TOV-63102-LS-Grey Fairfield Grey Linen Loveseat,1,0,Block after Info Column,1,,0,Grey,,,color1
admin,base,TOV-TOV-C17,TOV-C17,TOV Furniture Felicity Beige Linen Chair,477,799,,40.5,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-C17.jpg,,,27.95&#34;W x 34.5&#34;D x 32.7&#34;H,TOV Furniture TOV-C17 Felicity Beige Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-C17 Felicity Beige Linen Chair,TOV Furniture TOV-C17 Felicity Beige Linen Chair,TOV Furniture TOV-C17 Felicity Beige Linen Chair,"<p>As the name implies, the Felicity chair imbibes the room with a light feeling of comfort and style. Copper hand-applied nail heads add a unique look only enhanced by the double barreled oak legs.</p><p>Seat Dimensions: 19.5 W x 21.5 D x 17.15 H, Arm Height: 23.65</p><p>Leg Material: Cucurbit</p><p>Handmade by skilled furniture craftsman</p><p>Over 450 hand-applied nail heads per chair</p><p>Solid wood frame</p><p>High density foam cushion</p><p>Castor front legs</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-C17 Felicity Beige Linen Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-C17.jpg,/TOV-C17.jpg,/TOV-C17.jpg,TOV Furniture TOV-C17 Felicity Beige Linen Chair,1,0,Block after Info Column,1,,0,Beige,,,color1
admin,base,TOV-TOV-C17LB,TOV-C17LB,TOV Furniture Felicity Grey Linen Chair,477,799,,40.5,,,Furniture/Living Room Furniture/Accent Chairs,,/TOV-C17LB.jpg,,,27.95&#34;W x 34.5&#34;D x 32.7&#34;H,TOV Furniture TOV-C17LB Felicity Grey Linen Chair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-C17LB Felicity Grey Linen Chair,TOV Furniture TOV-C17LB Felicity Grey Linen Chair,TOV Furniture TOV-C17LB Felicity Grey Linen Chair,"<p>As the name implies, the Felicity chair imbibes the room with a light feeling of comfort and style. Copper hand-applied nail heads add a unique look only enhanced by the double barreled oak legs.</p><p>Seat Dimensions: 19.5 W x 21.5 D x 17.15 H, Arm Height: 23.65</p><p>Leg Material: Cucurbit</p><p>Handmade by skilled furniture craftsman</p><p>Over 450 hand-applied nail heads per chair</p><p>Solid wood frame</p><p>High density foam cushion</p><p>Castor front legs</p><p>Kiln dried wood</p><p>Spot clean only</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>",TOV Furniture TOV-C17LB Felicity Grey Linen Chair,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-C17LB.jpg,/TOV-C17LB.jpg,/TOV-C17LB.jpg,TOV Furniture TOV-C17LB Felicity Grey Linen Chair,1,0,Block after Info Column,1,,0,Grey,,,color1
admin,base,TOV-TOV-63805-Beige-KG,TOV-63805-Beige-KG,TOV Furniture Williamsburg Beige Linen King Bed,721.99,1300,,71.65&#34;W x 29.65&#34;D x 25.71&#34;H,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Beige-KG.jpg,,,,TOV Furniture TOV-63805-Beige-KG Williamsburg Beige Linen King Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63805-Beige-KG Williamsburg Beige Linen King Bed,TOV Furniture TOV-63805-Beige-KG Williamsburg Beige Linen King Bed,TOV Furniture TOV-63805-Beige-KG Williamsburg Beige Linen King Bed,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p><p>Full: 64.6&#39;&#39;W x 83.5&#39;&#39;D x 54&#39;&#39;H <br /> Full Headboad: 64.6&#39;&#39;W x 4&#39;&#39;D x 53.9&#39;&#39;H <br /> Full Rails: 76&#39;&#39;W x 3&#39;&#39;D x 9.8&#39;&#39;H <br /> Full Footboard: 60.62&#39;&#39;W x 3.15&#39;&#39;D x 11.8&#39;&#39;H <br /> Full Slats: 54&#34;W x 75&#34;H</p><p>Queen: 70.9&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> Queen Headboad: 70.9&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H <br /> Queen: Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H <br /> Queen: Footboard: 66.9&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p><p>King: 86.6&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> King Headboad: 86.6&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H<br /> King Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H<br /> King Footboard: 82.6&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p></p>",TOV Furniture TOV-63805-Beige-KG Williamsburg Beige Linen King Bed,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63805-Beige-KG.jpg,/TOV-63805-Beige-KG.jpg,/TOV-63805-Beige-KG.jpg,TOV Furniture TOV-63805-Beige-KG Williamsburg Beige Linen King Bed,1,0,Block after Info Column,1,,0,Beige,King,,"color1,size"
admin,base,TOV-TOV-63805-Beige-QN,TOV-63805-Beige-QN,TOV Furniture Williamsburg Beige Linen Queen Bed,638.85,1200,,138,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Beige-QN.jpg,,,,TOV Furniture TOV-63805-Beige-QN Williamsburg Beige Linen Queen Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63805-Beige-QN Williamsburg Beige Linen Queen Bed,TOV Furniture TOV-63805-Beige-QN Williamsburg Beige Linen Queen Bed,TOV Furniture TOV-63805-Beige-QN Williamsburg Beige Linen Queen Bed,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Beige linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p><p>Full: 64.6&#39;&#39;W x 83.5&#39;&#39;D x 54&#39;&#39;H <br /> Full Headboad: 64.6&#39;&#39;W x 4&#39;&#39;D x 53.9&#39;&#39;H <br /> Full Rails: 76&#39;&#39;W x 3&#39;&#39;D x 9.8&#39;&#39;H <br /> Full Footboard: 60.62&#39;&#39;W x 3.15&#39;&#39;D x 11.8&#39;&#39;H <br /> Full Slats: 54&#34;W x 75&#34;H</p><p>Queen: 70.9&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> Queen Headboad: 70.9&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H <br /> Queen: Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H <br /> Queen: Footboard: 66.9&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p><p>King: 86.6&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> King Headboad: 86.6&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H<br /> King Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H<br /> King Footboard: 82.6&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p></p>",TOV Furniture TOV-63805-Beige-QN Williamsburg Beige Linen Queen Bed,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63805-Beige-QN.jpg,/TOV-63805-Beige-QN.jpg,/TOV-63805-Beige-QN.jpg,TOV Furniture TOV-63805-Beige-QN Williamsburg Beige Linen Queen Bed,1,0,Block after Info Column,1,,0,Beige,Queen,,"color1,size"
admin,base,TOV-TOV-63805-Grey-FL,TOV-63805-Grey-FL,TOV Furniture Williamsburg Grey Linen Bed in Full,584.92,1200,,127.87,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Grey-FL.jpg,,,,TOV Furniture TOV-63805-Grey-FL Williamsburg Grey Linen Bed in Full,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63805-Grey-FL Williamsburg Grey Linen Bed in Full,TOV Furniture TOV-63805-Grey-FL Williamsburg Grey Linen Bed in Full,TOV Furniture TOV-63805-Grey-FL Williamsburg Grey Linen Bed in Full,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p><p>Full: 64.6&#39;&#39;W x 83.5&#39;&#39;D x 54&#39;&#39;H <br /> Full Headboad: 64.6&#39;&#39;W x 4&#39;&#39;D x 53.9&#39;&#39;H <br /> Full Rails: 76&#39;&#39;W x 3&#39;&#39;D x 9.8&#39;&#39;H <br /> Full Footboard: 60.62&#39;&#39;W x 3.15&#39;&#39;D x 11.8&#39;&#39;H <br /> Full Slats: 54&#34;W x 75&#34;H</p><p>Queen: 70.9&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> Queen Headboad: 70.9&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H <br /> Queen: Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H <br /> Queen: Footboard: 66.9&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p><p>King: 86.6&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> King Headboad: 86.6&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H<br /> King Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H<br /> King Footboard: 82.6&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p></p>",TOV Furniture TOV-63805-Grey-FL Williamsburg Grey Linen Bed in Full,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63805-Grey-FL.jpg,/TOV-63805-Grey-FL.jpg,/TOV-63805-Grey-FL.jpg,TOV Furniture TOV-63805-Grey-FL Williamsburg Grey Linen Bed in Full,1,0,Block after Info Column,1,,0,Grey,Full,,"color1,size"
admin,base,TOV-TOV-63805-Grey-KG,TOV-63805-Grey-KG,TOV Furniture Williamsburg Grey Linen Bed in King,648.66,1300,,149,,,Furniture/Bedroom Furniture/Beds,,/TOV-63805-Grey-KG.jpg,,,,TOV Furniture TOV-63805-Grey-KG Williamsburg Grey Linen Bed in King,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mixed Linen,,10 Business Days,7.52423E+11,TOV Furniture TOV-63805-Grey-KG Williamsburg Grey Linen Bed in King,TOV Furniture TOV-63805-Grey-KG Williamsburg Grey Linen Bed in King,TOV Furniture TOV-63805-Grey-KG Williamsburg Grey Linen Bed in King,"<p>Fashionable and luxuriously crafted tufted beds will never go out of style - they evoke feelings of comfort and warmth when needed the most: at bedtime! The luxuriously modern Williamsburg bed features a winged headboard with silver nail head trim and button tufting. Black wooden legs with non-marking feet complete the practical design. Available in full, queen and king sizes, and comes in either beige or grey linen.</p><p>Leg Material: Birch</p><p>Hand-applied silver nail head trim</p><p>Grey linen blend upholstery</p><p>Stylish design</p><p>Black stained legs</p><p>Bed available in Full, Queen or King sizes</p><p>No box spring required</p><p>Assembly required</p><p>Can be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p><p><p>Full: 64.6&#39;&#39;W x 83.5&#39;&#39;D x 54&#39;&#39;H <br /> Full Headboad: 64.6&#39;&#39;W x 4&#39;&#39;D x 53.9&#39;&#39;H <br /> Full Rails: 76&#39;&#39;W x 3&#39;&#39;D x 9.8&#39;&#39;H <br /> Full Footboard: 60.62&#39;&#39;W x 3.15&#39;&#39;D x 11.8&#39;&#39;H <br /> Full Slats: 54&#34;W x 75&#34;H</p><p>Queen: 70.9&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> Queen Headboad: 70.9&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H <br /> Queen: Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H <br /> Queen: Footboard: 66.9&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p><p>King: 86.6&#39;&#39;W x 88.6&#39;&#39;D x 54&#39;&#39;H <br /> King Headboad: 86.6&#39;&#39;W x 11&#39;&#39;D x 53.9&#39;&#39;H<br /> King Rails: 81.5&#39;&#39;W x 3.5&#39;&#39;D x 9.8&#39;&#39;H<br /> King Footboard: 82.6&#39;&#39;W x 3.5&#39;&#39;D x 11.8&#39;&#39;H</p></p>",TOV Furniture TOV-63805-Grey-KG Williamsburg Grey Linen Bed in King,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-63805-Grey-KG.jpg,/TOV-63805-Grey-KG.jpg,/TOV-63805-Grey-KG.jpg,TOV Furniture TOV-63805-Grey-KG Williamsburg Grey Linen Bed in King,1,0,Block after Info Column,1,,0,Grey,King,,"color1,size"
admin,base,TOV-TOV-ZOE-CBL,TOV-ZOE-CBL,TOV Furniture Zoe Cream Leather Sofa,1054.1,2100,,110.2,,,Furniture/Living Room Furniture/Sofas & Loveseats/Sofas,,/TOV-ZOE-CBL.jpg,,,85&#34;W x 33&#34;D x 32.3&#34;H,TOV Furniture TOV-ZOE-CBL Zoe Cream Leather Sofa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bonded Leather,,10 Business Days,7.52423E+11,TOV Furniture TOV-ZOE-CBL Zoe Cream Leather Sofa,TOV Furniture TOV-ZOE-CBL Zoe Cream Leather Sofa,TOV Furniture TOV-ZOE-CBL Zoe Cream Leather Sofa,<p>Sharp design and neutral colors create a sofa sure to add a futuristic and fashionable element to your space. The Zoe Sofa is available in Cream and Grey Bonded Leather.</p><p>Seat Dimensions: 72.4&#34; W x 22&#34; D x 18.9&#34; H</p><p>Leg Material: Birch</p><p>Contemporary design</p><p>Tufted seat back</p><p>Includes accent pillows</p><p>Removable seat cushion</p><p>Soft bonded leather</p><p>Black stained legs</p><p>Available in grey and cream</p><p>Kiln dried wood</p><p>Polyurethane foam cushioning is CA117 fire retardant</p><p>Minor assembly required</p><p>May be used for commercial or residential use</p><p>Fabric swatch available</p><p>One year manufacturer&#39;s warranty</p>,TOV Furniture TOV-ZOE-CBL Zoe Cream Leather Sofa,Enabled,Not Visible Individually,None,simple,Default,TOV Furniture,100,88,/TOV-ZOE-CBL.jpg,/TOV-ZOE-CBL.jpg,/TOV-ZOE-CBL.jpg,TOV Furniture TOV-ZOE-CBL Zoe Cream Leather Sofa,1,0,Block after Info Column,1,,0,Cream,,,color1
